Transaction_ID,Timestamp,User_ID,Sender_Account,Amount,Origin_IP,Device_ID,Destination_Account,Location
TXN-008166,2026-03-23 10:51:53,USR-017,ACC-001700,$311.73,10.0.0.170,DEV-NDR-017A,ACC-676510,"London, UK"
TXN-008222,2026-03-23 10:51:56,USR-073,ACC-007300,$107.31,172.16.0.123,DEV-THP-073A,ACC-897135,"Toronto, Canada"
TXN-008607,2026-03-23 10:52:10,USR-008,ACC-000800,$220.34,172.16.0.22,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-008120,2026-03-23 10:52:13,USR-121,ACC-012100,$352.80,192.168.3.231,DEV-GIE-121A,ACC-154944,"Paris, France"
TXN-008057,2026-03-23 10:52:16,USR-058,ACC-005800,$301.13,192.168.3.37,DEV-USV-058A,ACC-233827,"Paris, France"
TXN-008756,2026-03-23 10:52:29,USR-007,ACC-000700,$170.25,192.168.3.145,DEV-RSR-007A,ACC-174870,"Paris, France"
TXN-008341,2026-03-23 10:52:41,USR-042,ACC-004200,$380.71,192.168.3.166,DEV-CZE-042A,ACC-378361,"Paris, France"
TXN-008659,2026-03-23 10:52:42,USR-060,ACC-006000,$58.76,10.20.0.169,DEV-YKV-060A,ACC-593152,"Tokyo, Japan"
TXN-008687,2026-03-23 10:52:49,USR-088,ACC-008800,$177.67,10.20.0.1,DEV-VAW-088A,ACC-584417,"Tokyo, Japan"
TXN-008412,2026-03-23 10:52:54,USR-113,ACC-011300,$211.62,192.168.1.235,DEV-YIP-113A,ACC-779112,"New York, USA"
TXN-008152,2026-03-23 10:52:59,USR-003,ACC-000300,$160.64,172.20.0.173,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-008701,2026-03-23 10:53:11,USR-102,ACC-010200,$67.13,172.16.0.97,DEV-CWQ-102A,ACC-352528,"Toronto, Canada"
TXN-008246,2026-03-23 10:53:24,USR-097,ACC-009700,$207.41,192.168.3.47,DEV-WLN-097A,ACC-579123,"Paris, France"
TXN-008786,2026-03-23 10:53:32,USR-037,ACC-003700,$201.58,192.168.1.126,DEV-FGC-037A,ACC-687080,"New York, USA"
TXN-008979,2026-03-23 10:53:37,USR-018,ACC-001850,"$3,957.53",175.45.176.163,DEV-ZQL-018F,ACC-997243,"Pyongyang, PRK"
TXN-008657,2026-03-23 10:53:48,USR-058,ACC-005800,$213.38,192.168.3.197,DEV-USV-058A,ACC-233827,"Paris, France"
TXN-008744,2026-03-23 10:53:51,USR-145,ACC-014500,$91.76,172.20.0.109,DEV-BVB-145A,ACC-194682,"Singapore, SG"
TXN-008757,2026-03-23 10:53:53,USR-008,ACC-000800,$192.13,172.16.0.223,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-008021,2026-03-23 10:54:08,USR-022,ACC-002200,$303.09,192.168.1.140,DEV-ZCK-022A,ACC-455784,"New York, USA"
TXN-008808,2026-03-23 10:54:11,USR-059,ACC-005900,$49.63,192.168.1.221,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-008747,2026-03-23 10:54:15,USR-148,ACC-014800,$162.61,172.16.0.67,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-008968,2026-03-23 10:54:16,USR-048,ACC-004850,"$2,012.34",175.45.176.5,DEV-DBZ-048F,ACC-960666,"Pyongyang, PRK"
TXN-008911,2026-03-23 10:54:26,USR-005,ACC-000550,$553.22,178.172.0.12,DEV-PSB-005F,ACC-965333,"Lagos, NGA"
TXN-008450,2026-03-23 10:54:39,USR-001,ACC-000100,$31.65,10.0.0.81,DEV-HFT-001A,ACC-809570,"London, UK"
TXN-008837,2026-03-23 10:54:44,USR-088,ACC-008800,$389.90,10.20.0.229,DEV-VAW-088A,ACC-584417,"Tokyo, Japan"
TXN-008851,2026-03-23 10:54:45,USR-102,ACC-010200,$76.16,172.16.0.64,DEV-CWQ-102A,ACC-352528,"Toronto, Canada"
TXN-008703,2026-03-23 10:54:53,USR-104,ACC-010400,$382.16,192.168.3.148,DEV-HZR-104A,ACC-579027,"Paris, France"
TXN-008577,2026-03-23 10:55:01,USR-128,ACC-012800,$95.63,172.16.0.221,DEV-POI-128A,ACC-228168,"Toronto, Canada"
TXN-008340,2026-03-23 10:55:15,USR-041,ACC-004100,$158.26,192.168.2.22,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-008734,2026-03-23 10:55:23,USR-135,ACC-013500,$58.46,10.10.0.16,DEV-NIC-135A,ACC-811163,"Berlin, Germany"
TXN-008658,2026-03-23 10:55:32,USR-059,ACC-005900,$65.25,192.168.1.250,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-008417,2026-03-23 10:55:45,USR-118,ACC-011800,$27.67,172.20.0.26,DEV-FQZ-118A,ACC-153035,"Singapore, SG"
TXN-008376,2026-03-23 10:55:46,USR-077,ACC-007700,$271.07,172.16.0.201,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-008803,2026-03-23 10:55:56,USR-054,ACC-005400,$76.85,10.10.0.27,DEV-IXC-054A,ACC-258157,"Berlin, Germany"
TXN-008656,2026-03-23 10:56:11,USR-057,ACC-005700,$95.35,10.20.0.254,DEV-TUX-057A,ACC-611945,"Tokyo, Japan"
TXN-008017,2026-03-23 10:56:19,USR-018,ACC-001800,$221.64,192.168.2.1,DEV-TRS-018A,ACC-518373,"Sydney, Australia"
TXN-008377,2026-03-23 10:56:23,USR-078,ACC-007800,$323.46,192.168.2.4,DEV-JXH-078A,ACC-717113,"Sydney, Australia"
TXN-008126,2026-03-23 10:56:27,USR-127,ACC-012700,$125.48,10.10.0.248,DEV-DXB-127A,ACC-189511,"Berlin, Germany"
TXN-008226,2026-03-23 10:56:37,USR-077,ACC-007700,$321.75,172.16.0.212,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-008394,2026-03-23 10:56:48,USR-095,ACC-009500,$239.87,192.168.2.247,DEV-GJW-095A,ACC-530728,"Sydney, Australia"
TXN-008197,2026-03-23 10:56:56,USR-048,ACC-004800,$69.09,192.168.3.102,DEV-YGI-048A,ACC-308802,"Paris, France"
TXN-008127,2026-03-23 10:57:04,USR-128,ACC-012800,$125.71,172.16.0.91,DEV-POI-128A,ACC-228168,"Toronto, Canada"
TXN-008583,2026-03-23 10:57:11,USR-134,ACC-013400,$89.99,192.168.1.82,DEV-TBC-134A,ACC-564637,"New York, USA"
TXN-008918,2026-03-23 10:57:19,USR-050,ACC-005050,"$3,854.33",5.160.0.49,DEV-EYN-050F,ACC-SANC002,"Tehran, IRN"
TXN-008062,2026-03-23 10:57:21,USR-063,ACC-006300,$344.50,10.0.0.96,DEV-EIP-063A,ACC-427110,"London, UK"
TXN-008770,2026-03-23 10:57:31,USR-021,ACC-002100,$70.47,172.20.0.191,DEV-MKC-021A,ACC-790993,"Singapore, SG"
TXN-008424,2026-03-23 10:57:41,USR-125,ACC-012500,$237.44,10.20.0.236,DEV-NLP-125A,ACC-203996,"Tokyo, Japan"
TXN-008195,2026-03-23 10:57:42,USR-046,ACC-004600,$271.82,172.16.0.45,DEV-HOA-046A,ACC-400850,"Toronto, Canada"
TXN-008418,2026-03-23 10:57:46,USR-119,ACC-011900,$28.31,192.168.2.192,DEV-TFF-119A,ACC-344316,"Sydney, Australia"
TXN-008712,2026-03-23 10:58:01,USR-113,ACC-011300,$214.23,192.168.1.112,DEV-YIP-113A,ACC-779112,"New York, USA"
TXN-008649,2026-03-23 10:58:10,USR-050,ACC-005000,$349.53,192.168.1.254,DEV-WXU-050A,ACC-329471,"New York, USA"
TXN-008864,2026-03-23 10:58:15,USR-115,ACC-011500,$178.06,10.20.0.203,DEV-RTY-115A,ACC-539486,"Tokyo, Japan"
TXN-008593,2026-03-23 10:58:25,USR-144,ACC-014400,$46.24,192.168.3.95,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-008556,2026-03-23 10:58:36,USR-107,ACC-010700,$153.87,192.168.2.131,DEV-JQQ-107A,ACC-810687,"Sydney, Australia"
TXN-008885,2026-03-23 10:58:45,USR-136,ACC-013600,$95.78,192.168.1.233,DEV-ZBF-136A,ACC-321494,"New York, USA"
TXN-008676,2026-03-23 10:58:59,USR-077,ACC-007700,$297.70,172.16.0.37,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-008397,2026-03-23 10:59:13,USR-098,ACC-009800,$33.82,172.16.0.72,DEV-UGQ-098A,ACC-516791,"Toronto, Canada"
TXN-008136,2026-03-23 10:59:17,USR-137,ACC-013700,$22.25,10.0.0.196,DEV-TEJ-137A,ACC-837852,"London, UK"
TXN-008814,2026-03-23 10:59:18,USR-065,ACC-006500,$175.53,192.168.1.67,DEV-LJN-065A,ACC-457806,"New York, USA"
TXN-008840,2026-03-23 10:59:21,USR-091,ACC-009100,$227.74,10.0.0.46,DEV-EYH-091A,ACC-839677,"London, UK"
TXN-008384,2026-03-23 10:59:24,USR-085,ACC-008500,$145.04,10.10.0.201,DEV-TEN-085A,ACC-563711,"Berlin, Germany"
TXN-008616,2026-03-23 10:59:25,USR-017,ACC-001700,$192.59,10.0.0.43,DEV-NDR-017A,ACC-676510,"London, UK"
TXN-008041,2026-03-23 10:59:36,USR-042,ACC-004200,$176.72,192.168.3.95,DEV-CZE-042A,ACC-378361,"Paris, France"
TXN-008169,2026-03-23 10:59:42,USR-020,ACC-002000,$87.99,192.168.1.174,DEV-XWB-020A,ACC-349565,"New York, USA"
TXN-008016,2026-03-23 10:59:43,USR-017,ACC-001700,$315.89,10.0.0.184,DEV-NDR-017A,ACC-676510,"London, UK"
TXN-008405,2026-03-23 10:59:46,USR-106,ACC-010600,$16.52,10.10.0.169,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-008857,2026-03-23 11:00:00,USR-108,ACC-010800,$200.63,172.16.0.112,DEV-XQI-108A,ACC-562236,"Toronto, Canada"
TXN-008889,2026-03-23 11:00:01,USR-140,ACC-014000,$360.27,10.20.0.165,DEV-GPN-140A,ACC-514991,"Tokyo, Japan"
TXN-008190,2026-03-23 11:00:12,USR-041,ACC-004100,$119.32,192.168.2.240,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-008908,2026-03-23 11:00:22,USR-109,ACC-010950,"$5,092.68",178.172.0.3,DEV-NXV-109F,ACC-920568,"Minsk, BLR"
TXN-008799,2026-03-23 11:00:36,USR-050,ACC-005000,$327.37,192.168.1.182,DEV-WXU-050A,ACC-329471,"New York, USA"
TXN-008402,2026-03-23 11:00:46,USR-103,ACC-010300,$139.53,10.10.0.75,DEV-RXM-103A,ACC-401603,"Berlin, Germany"
TXN-008537,2026-03-23 11:00:51,USR-088,ACC-008800,$205.78,10.20.0.241,DEV-VAW-088A,ACC-584417,"Tokyo, Japan"
TXN-008763,2026-03-23 11:00:57,USR-014,ACC-001400,$157.39,10.10.0.228,DEV-TNC-014A,ACC-755674,"Berlin, Germany"
TXN-008175,2026-03-23 11:01:12,USR-026,ACC-002600,$210.71,10.20.0.144,DEV-SUR-026A,ACC-610311,"Tokyo, Japan"
TXN-008111,2026-03-23 11:01:14,USR-112,ACC-011200,$142.10,10.0.0.88,DEV-RRP-112A,ACC-769567,"London, UK"
TXN-008252,2026-03-23 11:01:15,USR-103,ACC-010300,$91.98,10.10.0.138,DEV-RXM-103A,ACC-401603,"Berlin, Germany"
TXN-008521,2026-03-23 11:01:17,USR-072,ACC-007200,$322.63,192.168.3.109,DEV-HGD-072A,ACC-301939,"Paris, France"
TXN-008866,2026-03-23 11:01:24,USR-117,ACC-011700,$60.79,192.168.3.160,DEV-ROZ-117A,ACC-476096,"Paris, France"
TXN-008046,2026-03-23 11:01:27,USR-047,ACC-004700,$115.16,192.168.3.22,DEV-LFM-047A,ACC-871711,"Paris, France"
TXN-008831,2026-03-23 11:01:30,USR-082,ACC-008200,$271.66,10.10.0.159,DEV-BEH-082A,ACC-885339,"Berlin, Germany"
TXN-008847,2026-03-23 11:01:41,USR-098,ACC-009800,$36.17,172.16.0.10,DEV-UGQ-098A,ACC-516791,"Toronto, Canada"
TXN-008372,2026-03-23 11:01:46,USR-073,ACC-007300,$44.34,172.16.0.23,DEV-THP-073A,ACC-897135,"Toronto, Canada"
TXN-008224,2026-03-23 11:01:56,USR-075,ACC-007500,$173.50,172.16.0.180,DEV-TCA-075A,ACC-398151,"Toronto, Canada"
TXN-008366,2026-03-23 11:02:07,USR-067,ACC-006700,$194.92,172.20.0.183,DEV-VPI-067A,ACC-357420,"Singapore, SG"
TXN-008064,2026-03-23 11:02:19,USR-065,ACC-006500,$120.67,192.168.1.102,DEV-LJN-065A,ACC-457806,"New York, USA"
TXN-008491,2026-03-23 11:02:31,USR-042,ACC-004200,$280.01,192.168.3.148,DEV-CZE-042A,ACC-378361,"Paris, France"
TXN-008144,2026-03-23 11:02:41,USR-145,ACC-014500,$93.35,172.20.0.86,DEV-BVB-145A,ACC-194682,"Singapore, SG"
TXN-008052,2026-03-23 11:02:51,USR-053,ACC-005300,$87.68,172.20.0.187,DEV-GQT-053A,ACC-646622,"Singapore, SG"
TXN-008909,2026-03-23 11:03:04,USR-131,ACC-013150,"$8,397.14",5.160.0.20,DEV-SII-131F,ACC-942026,"Tehran, IRN"
TXN-008011,2026-03-23 11:03:13,USR-012,ACC-001200,$192.18,10.20.0.29,DEV-KPM-012A,ACC-363626,"Tokyo, Japan"
TXN-008605,2026-03-23 11:03:16,USR-006,ACC-000600,$330.40,192.168.2.134,DEV-ZWW-006A,ACC-498591,"Sydney, Australia"
TXN-008025,2026-03-23 11:03:24,USR-026,ACC-002600,$162.07,10.20.0.5,DEV-SUR-026A,ACC-610311,"Tokyo, Japan"
TXN-008787,2026-03-23 11:03:36,USR-038,ACC-003800,$264.16,172.16.0.246,DEV-GEU-038A,ACC-285652,"Toronto, Canada"
TXN-008834,2026-03-23 11:03:46,USR-085,ACC-008500,$186.76,10.10.0.106,DEV-TEN-085A,ACC-563711,"Berlin, Germany"
TXN-008938,2026-03-23 11:03:52,USR-122,ACC-012250,"$2,621.83",5.160.0.48,DEV-FPS-122F,ACC-996348,"Tehran, IRN"
TXN-008732,2026-03-23 11:04:07,USR-133,ACC-013300,$73.41,192.168.2.89,DEV-LEI-133A,ACC-440140,"Sydney, Australia"
TXN-008251,2026-03-23 11:04:08,USR-102,ACC-010200,$42.79,172.16.0.221,DEV-CWQ-102A,ACC-352528,"Toronto, Canada"
TXN-008318,2026-03-23 11:04:10,USR-019,ACC-001900,$77.87,172.20.0.172,DEV-FIP-019A,ACC-341292,"Singapore, SG"
TXN-008358,2026-03-23 11:04:23,USR-059,ACC-005900,$58.25,192.168.1.88,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-008497,2026-03-23 11:04:28,USR-048,ACC-004800,$49.93,192.168.3.223,DEV-YGI-048A,ACC-308802,"Paris, France"
TXN-008853,2026-03-23 11:04:34,USR-104,ACC-010400,$186.50,192.168.3.99,DEV-HZR-104A,ACC-579027,"Paris, France"
TXN-008841,2026-03-23 11:04:40,USR-092,ACC-009200,$167.79,192.168.2.2,DEV-DEP-092A,ACC-882544,"Sydney, Australia"
TXN-008609,2026-03-23 11:04:55,USR-010,ACC-001000,$153.89,10.20.0.146,DEV-QDD-010A,ACC-881177,"Tokyo, Japan"
TXN-008326,2026-03-23 11:05:02,USR-027,ACC-002700,$209.09,192.168.1.5,DEV-BPN-027A,ACC-656926,"New York, USA"
TXN-008056,2026-03-23 11:05:16,USR-057,ACC-005700,$147.37,10.20.0.206,DEV-TUX-057A,ACC-611945,"Tokyo, Japan"
TXN-008619,2026-03-23 11:05:18,USR-020,ACC-002000,$80.06,192.168.1.119,DEV-XWB-020A,ACC-349565,"New York, USA"
TXN-008810,2026-03-23 11:05:31,USR-061,ACC-006100,$56.98,192.168.3.133,DEV-BYB-061A,ACC-132537,"Paris, France"
TXN-008933,2026-03-23 11:05:38,USR-068,ACC-006850,"$9,794.57",178.172.0.12,DEV-WEF-068F,ACC-997309,"Pyongyang, PRK"
TXN-008863,2026-03-23 11:05:52,USR-114,ACC-011400,$202.73,10.10.0.32,DEV-DBA-114A,ACC-616554,"Berlin, Germany"
TXN-008996,2026-03-23 11:06:01,USR-028,ACC-002850,$941.37,5.160.0.233,DEV-GPQ-028F,ACC-991318,"Tehran, IRN"
TXN-008096,2026-03-23 11:06:03,USR-097,ACC-009700,$299.11,192.168.3.142,DEV-WLN-097A,ACC-579123,"Paris, France"
TXN-008767,2026-03-23 11:06:08,USR-018,ACC-001800,$227.15,192.168.2.216,DEV-TRS-018A,ACC-518373,"Sydney, Australia"
TXN-008668,2026-03-23 11:06:16,USR-069,ACC-006900,$122.57,10.10.0.49,DEV-WSH-069A,ACC-110644,"Berlin, Germany"
TXN-008929,2026-03-23 11:06:19,USR-070,ACC-007050,"$5,223.36",5.160.0.182,DEV-LAH-070F,ACC-998024,"Tehran, IRN"
TXN-008272,2026-03-23 11:06:21,USR-123,ACC-012300,$135.44,10.10.0.71,DEV-ZBM-123A,ACC-521126,"Berlin, Germany"
TXN-008749,2026-03-23 11:06:33,USR-150,ACC-015000,$107.53,10.0.0.143,DEV-DJZ-150A,ACC-832409,"London, UK"
TXN-008941,2026-03-23 11:06:47,USR-077,ACC-007750,"$10,118.68",185.15.55.216,DEV-TPU-077F,ACC-964297,"Moscow, RUS"
TXN-008145,2026-03-23 11:06:52,USR-146,ACC-014600,$148.75,192.168.1.39,DEV-VQI-146A,ACC-598733,"New York, USA"
TXN-008815,2026-03-23 11:06:58,USR-066,ACC-006600,$261.45,10.20.0.189,DEV-QVS-066A,ACC-556641,"Tokyo, Japan"
TXN-008899,2026-03-23 11:07:07,USR-150,ACC-015000,$159.84,10.0.0.88,DEV-DJZ-150A,ACC-832409,"London, UK"
TXN-008877,2026-03-23 11:07:14,USR-128,ACC-012800,$214.23,172.16.0.31,DEV-POI-128A,ACC-228168,"Toronto, Canada"
TXN-008860,2026-03-23 11:07:23,USR-111,ACC-011100,$377.72,192.168.2.236,DEV-SZZ-111A,ACC-684384,"Sydney, Australia"
TXN-008313,2026-03-23 11:07:27,USR-014,ACC-001400,$280.69,10.10.0.188,DEV-TNC-014A,ACC-755674,"Berlin, Germany"
TXN-008850,2026-03-23 11:07:39,USR-101,ACC-010100,$188.50,10.10.0.174,DEV-BUH-101A,ACC-493049,"Berlin, Germany"
TXN-008876,2026-03-23 11:07:43,USR-127,ACC-012700,$166.07,10.10.0.27,DEV-DXB-127A,ACC-189511,"Berlin, Germany"
TXN-008809,2026-03-23 11:07:53,USR-060,ACC-006000,$74.52,10.20.0.183,DEV-YKV-060A,ACC-593152,"Tokyo, Japan"
TXN-008811,2026-03-23 11:07:54,USR-062,ACC-006200,$121.48,172.16.0.207,DEV-MCY-062A,ACC-587623,"Toronto, Canada"
TXN-008759,2026-03-23 11:07:56,USR-010,ACC-001000,$204.57,10.20.0.168,DEV-QDD-010A,ACC-881177,"Tokyo, Japan"
TXN-008320,2026-03-23 11:08:06,USR-021,ACC-002100,$118.20,172.20.0.60,DEV-MKC-021A,ACC-790993,"Singapore, SG"
TXN-008216,2026-03-23 11:08:18,USR-067,ACC-006700,$76.80,172.20.0.168,DEV-VPI-067A,ACC-357420,"Singapore, SG"
TXN-008040,2026-03-23 11:08:29,USR-041,ACC-004100,$179.70,192.168.2.85,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-008566,2026-03-23 11:08:38,USR-117,ACC-011700,$61.35,192.168.3.185,DEV-ROZ-117A,ACC-476096,"Paris, France"
TXN-008806,2026-03-23 11:08:40,USR-057,ACC-005700,$133.60,10.20.0.176,DEV-TUX-057A,ACC-611945,"Tokyo, Japan"
TXN-008387,2026-03-23 11:08:48,USR-088,ACC-008800,$292.76,10.20.0.118,DEV-VAW-088A,ACC-584417,"Tokyo, Japan"
TXN-008643,2026-03-23 11:09:00,USR-044,ACC-004400,$65.22,192.168.2.159,DEV-BRI-044A,ACC-429164,"Sydney, Australia"
TXN-008906,2026-03-23 11:09:12,USR-135,ACC-013550,"$3,946.95",41.58.100.87,DEV-RMR-135F,ACC-990209,"Lagos, NGA"
TXN-008777,2026-03-23 11:09:22,USR-028,ACC-002800,$31.79,172.16.0.130,DEV-BWK-028A,ACC-697347,"Toronto, Canada"
TXN-008604,2026-03-23 11:09:37,USR-005,ACC-000500,$24.94,10.20.0.236,DEV-HQX-005A,ACC-479201,"Tokyo, Japan"
TXN-008447,2026-03-23 11:09:50,USR-148,ACC-014800,$164.01,172.16.0.159,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-008638,2026-03-23 11:10:02,USR-039,ACC-003900,$131.64,192.168.3.237,DEV-KRT-039A,ACC-360222,"Paris, France"
TXN-008193,2026-03-23 11:10:07,USR-044,ACC-004400,$171.74,192.168.2.23,DEV-BRI-044A,ACC-429164,"Sydney, Australia"
TXN-008382,2026-03-23 11:10:14,USR-083,ACC-008300,$163.54,172.20.0.38,DEV-SYN-083A,ACC-617781,"Singapore, SG"
TXN-008007,2026-03-23 11:10:24,USR-008,ACC-000800,$178.73,172.16.0.36,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-008236,2026-03-23 11:10:38,USR-087,ACC-008700,$287.50,10.10.0.115,DEV-KTA-087A,ACC-192337,"Berlin, Germany"
TXN-008299,2026-03-23 11:10:44,USR-150,ACC-015000,$161.31,10.0.0.137,DEV-DJZ-150A,ACC-832409,"London, UK"
TXN-008440,2026-03-23 11:10:49,USR-141,ACC-014100,$29.21,172.16.0.193,DEV-QNF-141A,ACC-466346,"Toronto, Canada"
TXN-008900,2026-03-23 11:10:58,USR-022,ACC-002250,"$5,428.53",185.15.55.70,DEV-UCE-022F,ACC-990426,"Moscow, RUS"
TXN-008306,2026-03-23 11:11:08,USR-007,ACC-000700,$61.68,192.168.3.142,DEV-RSR-007A,ACC-174870,"Paris, France"
TXN-008488,2026-03-23 11:11:18,USR-039,ACC-003900,$287.23,192.168.3.34,DEV-KRT-039A,ACC-360222,"Paris, France"
TXN-008503,2026-03-23 11:11:24,USR-054,ACC-005400,$89.71,10.10.0.34,DEV-IXC-054A,ACC-258157,"Berlin, Germany"
TXN-008796,2026-03-23 11:11:39,USR-047,ACC-004700,$146.31,192.168.3.34,DEV-LFM-047A,ACC-871711,"Paris, France"
TXN-008480,2026-03-23 11:11:42,USR-031,ACC-003100,$103.33,192.168.2.53,DEV-DJB-031A,ACC-356150,"Sydney, Australia"
TXN-008621,2026-03-23 11:11:52,USR-022,ACC-002200,$272.69,192.168.1.78,DEV-ZCK-022A,ACC-455784,"New York, USA"
TXN-008640,2026-03-23 11:12:02,USR-041,ACC-004100,$131.06,192.168.2.98,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-008139,2026-03-23 11:12:10,USR-140,ACC-014000,$378.30,10.20.0.101,DEV-GPN-140A,ACC-514991,"Tokyo, Japan"
TXN-008881,2026-03-23 11:12:19,USR-132,ACC-013200,$60.73,192.168.1.105,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-008903,2026-03-23 11:12:31,USR-097,ACC-009750,"$6,638.08",185.15.55.2,DEV-ADW-097F,ACC-995325,"Minsk, BLR"
TXN-008310,2026-03-23 11:12:42,USR-011,ACC-001100,$121.28,10.20.0.168,DEV-ZDM-011A,ACC-892495,"Tokyo, Japan"
TXN-008660,2026-03-23 11:12:50,USR-061,ACC-006100,$63.45,192.168.3.209,DEV-BYB-061A,ACC-132537,"Paris, France"
TXN-008646,2026-03-23 11:12:58,USR-047,ACC-004700,$84.26,192.168.3.72,DEV-LFM-047A,ACC-871711,"Paris, France"
TXN-008954,2026-03-23 11:13:11,USR-136,ACC-013650,"$2,878.31",185.15.55.2,DEV-TTH-136F,ACC-666000,"Tehran, IRN"
TXN-008698,2026-03-23 11:13:14,USR-099,ACC-009900,$217.28,10.20.0.28,DEV-QXM-099A,ACC-667296,"Tokyo, Japan"
TXN-008315,2026-03-23 11:13:29,USR-016,ACC-001600,$262.93,192.168.3.235,DEV-VHB-016A,ACC-694916,"Paris, France"
TXN-008452,2026-03-23 11:13:39,USR-003,ACC-000300,$161.55,172.20.0.37,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-008091,2026-03-23 11:13:43,USR-092,ACC-009200,$196.91,192.168.2.133,DEV-DEP-092A,ACC-882544,"Sydney, Australia"
TXN-008232,2026-03-23 11:13:55,USR-083,ACC-008300,$149.44,172.20.0.138,DEV-SYN-083A,ACC-617781,"Singapore, SG"
TXN-008750,2026-03-23 11:14:00,USR-001,ACC-000100,$28.41,10.0.0.220,DEV-HFT-001A,ACC-809570,"London, UK"
TXN-008912,2026-03-23 11:14:04,USR-140,ACC-014050,"$3,782.34",185.15.55.2,DEV-WTF-140F,ACC-SANC002,"Pyongyang, PRK"
TXN-008317,2026-03-23 11:14:05,USR-018,ACC-001800,$286.81,192.168.2.215,DEV-TRS-018A,ACC-518373,"Sydney, Australia"
TXN-008665,2026-03-23 11:14:07,USR-066,ACC-006600,$377.52,10.20.0.179,DEV-QVS-066A,ACC-556641,"Tokyo, Japan"
TXN-008579,2026-03-23 11:14:08,USR-130,ACC-013000,$73.10,172.20.0.39,DEV-CVJ-130A,ACC-899649,"Singapore, SG"
TXN-008928,2026-03-23 11:14:16,USR-099,ACC-009950,"$9,102.87",178.172.0.182,DEV-ABQ-099F,ACC-MULE001,"Minsk, BLR"
TXN-008467,2026-03-23 11:14:27,USR-018,ACC-001800,$298.49,192.168.2.198,DEV-TRS-018A,ACC-518373,"Sydney, Australia"
TXN-008181,2026-03-23 11:14:40,USR-032,ACC-003200,$238.58,10.10.0.55,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-008552,2026-03-23 11:14:42,USR-103,ACC-010300,$116.94,10.10.0.183,DEV-RXM-103A,ACC-401603,"Berlin, Germany"
TXN-008138,2026-03-23 11:14:54,USR-139,ACC-013900,$119.29,10.20.0.31,DEV-KZE-139A,ACC-748151,"Tokyo, Japan"
TXN-008602,2026-03-23 11:15:08,USR-003,ACC-000300,$170.16,172.20.0.247,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-008278,2026-03-23 11:15:12,USR-129,ACC-012900,$238.94,10.20.0.77,DEV-SZP-129A,ACC-468727,"Tokyo, Japan"
TXN-008731,2026-03-23 11:15:25,USR-132,ACC-013200,$39.76,192.168.1.193,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-008478,2026-03-23 11:15:35,USR-029,ACC-002900,$242.65,10.20.0.221,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-008936,2026-03-23 11:15:42,USR-044,ACC-004450,"$4,848.31",5.160.0.44,DEV-RDX-044F,ACC-983071,"Moscow, RUS"
TXN-008828,2026-03-23 11:15:49,USR-079,ACC-007900,$248.72,10.0.0.150,DEV-FFR-079A,ACC-264686,"London, UK"
TXN-008365,2026-03-23 11:15:50,USR-066,ACC-006600,$169.28,10.20.0.159,DEV-QVS-066A,ACC-556641,"Tokyo, Japan"
TXN-008035,2026-03-23 11:15:56,USR-036,ACC-003600,$223.06,172.16.0.227,DEV-VPD-036A,ACC-233636,"Toronto, Canada"
TXN-008029,2026-03-23 11:16:02,USR-030,ACC-003000,$93.76,10.10.0.91,DEV-YYA-030A,ACC-751332,"Berlin, Germany"
TXN-008174,2026-03-23 11:16:11,USR-025,ACC-002500,$311.96,192.168.2.126,DEV-XEA-025A,ACC-509386,"Sydney, Australia"
TXN-008539,2026-03-23 11:16:24,USR-090,ACC-009000,$154.31,192.168.2.156,DEV-IAK-090A,ACC-335615,"Sydney, Australia"
TXN-008874,2026-03-23 11:16:35,USR-125,ACC-012500,$347.00,10.20.0.70,DEV-NLP-125A,ACC-203996,"Tokyo, Japan"
