Transaction_ID,Timestamp,User_ID,Sender_Account,Amount,Origin_IP,Device_ID,Destination_Account,Location
TXN-001107,2026-02-04 06:57:35,USR-010,ACC-001000,$336.91,10.20.0.27,DEV-QDD-010A,ACC-881177,"Tokyo, Japan"
TXN-001375,2026-02-04 07:47:23,USR-061,ACC-006100,$121.49,192.168.3.153,DEV-BYB-061A,ACC-132537,"Paris, France"
TXN-001550,2026-02-04 08:52:23,USR-124,ACC-012400,$35.15,172.20.0.233,DEV-CPB-124A,ACC-388375,"Singapore, SG"
TXN-001323,2026-02-04 09:06:35,USR-045,ACC-004500,$154.30,10.10.0.207,DEV-ISO-045A,ACC-301158,"Berlin, Germany"
TXN-001567,2026-02-04 11:12:30,USR-105,ACC-010500,$67.27,172.20.0.35,DEV-JJH-105A,ACC-833247,"Singapore, SG"
TXN-002215,2026-02-04 11:57:25,USR-090,ACC-009000,$281.54,192.168.2.85,DEV-IAK-090A,ACC-335615,"Sydney, Australia"
TXN-002726,2026-02-04 12:32:00,USR-029,ACC-002900,$272.97,10.20.0.178,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-001875,2026-02-04 13:07:46,USR-106,ACC-010600,$11.17,10.10.0.137,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-002662,2026-02-04 13:21:18,USR-068,ACC-006800,$317.25,192.168.2.79,DEV-ORI-068A,ACC-618317,"Sydney, Australia"
TXN-001938,2026-02-04 13:56:27,USR-008,ACC-000800,$61.45,172.16.0.191,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-002001,2026-02-04 14:02:59,USR-011,ACC-001100,$75.62,10.20.0.36,DEV-ZDM-011A,ACC-892495,"Tokyo, Japan"
TXN-002411,2026-02-04 15:12:02,USR-016,ACC-001600,$223.68,192.168.3.31,DEV-VHB-016A,ACC-694916,"Paris, France"
TXN-001278,2026-02-04 15:31:20,USR-121,ACC-012100,$229.05,192.168.3.146,DEV-GIE-121A,ACC-154944,"Paris, France"
TXN-002131,2026-02-04 16:37:47,USR-076,ACC-007600,$43.24,192.168.1.103,DEV-WCB-076A,ACC-615633,"New York, USA"
TXN-001085,2026-02-04 17:07:14,USR-142,ACC-014200,$70.81,172.16.0.186,DEV-DFP-142A,ACC-897143,"Toronto, Canada"
TXN-001829,2026-02-04 17:38:15,USR-125,ACC-012500,$147.37,10.20.0.174,DEV-NLP-125A,ACC-203996,"Tokyo, Japan"
TXN-001981,2026-02-04 18:19:05,USR-033,ACC-003300,$102.96,172.16.0.22,DEV-XTE-033A,ACC-395442,"Toronto, Canada"
TXN-002430,2026-02-04 20:07:41,USR-065,ACC-006500,$159.49,192.168.1.32,DEV-LJN-065A,ACC-457806,"New York, USA"
TXN-002205,2026-02-05 00:02:23,USR-139,ACC-013900,$86.79,10.20.0.164,DEV-KZE-139A,ACC-748151,"Tokyo, Japan"
TXN-001718,2026-02-05 01:26:55,USR-093,ACC-009300,$126.95,10.20.0.52,DEV-UGA-093A,ACC-861319,"Tokyo, Japan"
TXN-001857,2026-02-05 02:24:41,USR-067,ACC-006700,$180.29,172.20.0.39,DEV-VPI-067A,ACC-357420,"Singapore, SG"
TXN-001694,2026-02-05 02:27:16,USR-111,ACC-011100,$299.59,192.168.2.68,DEV-SZZ-111A,ACC-684384,"Sydney, Australia"
TXN-002152,2026-02-05 04:45:25,USR-120,ACC-012000,$58.37,192.168.1.54,DEV-ZZO-120A,ACC-282973,"New York, USA"
TXN-001574,2026-02-05 06:02:51,USR-025,ACC-002500,$255.30,192.168.2.189,DEV-XEA-025A,ACC-509386,"Sydney, Australia"
TXN-002113,2026-02-05 06:09:12,USR-095,ACC-009500,$343.76,192.168.2.78,DEV-GJW-095A,ACC-530728,"Sydney, Australia"
TXN-001256,2026-02-05 08:11:35,USR-135,ACC-013500,$79.03,10.10.0.135,DEV-NIC-135A,ACC-811163,"Berlin, Germany"
TXN-001225,2026-02-05 08:15:53,USR-073,ACC-007300,$73.21,172.16.0.22,DEV-THP-073A,ACC-897135,"Toronto, Canada"
TXN-001653,2026-02-05 09:48:15,USR-072,ACC-007200,$171.25,192.168.3.188,DEV-HGD-072A,ACC-301939,"Paris, France"
TXN-001816,2026-02-05 09:54:33,USR-075,ACC-007500,$160.23,172.16.0.61,DEV-TCA-075A,ACC-398151,"Toronto, Canada"
TXN-001189,2026-02-05 09:54:37,USR-027,ACC-002700,$103.70,192.168.1.190,DEV-BPN-027A,ACC-656926,"New York, USA"
TXN-001991,2026-02-05 10:31:29,USR-064,ACC-006400,$35.53,192.168.2.204,DEV-RQC-064A,ACC-416232,"Sydney, Australia"
TXN-001958,2026-02-05 11:43:28,USR-007,ACC-000700,$48.07,192.168.3.110,DEV-RSR-007A,ACC-174870,"Paris, France"
TXN-002120,2026-02-05 13:26:35,USR-095,ACC-009500,$138.16,192.168.2.133,DEV-GJW-095A,ACC-530728,"Sydney, Australia"
TXN-001232,2026-02-05 13:51:21,USR-116,ACC-011600,$242.41,10.0.0.36,DEV-QYH-116A,ACC-823811,"London, UK"
TXN-001202,2026-02-05 14:12:20,USR-077,ACC-007700,$151.65,172.16.0.96,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-002614,2026-02-05 15:15:15,USR-099,ACC-009900,$288.48,10.20.0.185,DEV-QXM-099A,ACC-667296,"Tokyo, Japan"
TXN-002368,2026-02-05 16:03:17,USR-096,ACC-009600,$73.90,10.20.0.73,DEV-RVZ-096A,ACC-619389,"Tokyo, Japan"
TXN-002391,2026-02-05 20:07:40,USR-150,ACC-015000,$217.16,10.0.0.148,DEV-DJZ-150A,ACC-832409,"London, UK"
TXN-002486,2026-02-05 20:43:12,USR-046,ACC-004600,$119.20,172.16.0.253,DEV-HOA-046A,ACC-400850,"Toronto, Canada"
TXN-001297,2026-02-05 21:18:44,USR-038,ACC-003800,$422.55,172.16.0.40,DEV-GEU-038A,ACC-285652,"Toronto, Canada"
TXN-001781,2026-02-05 22:58:19,USR-119,ACC-011900,$60.47,192.168.2.133,DEV-TFF-119A,ACC-344316,"Sydney, Australia"
TXN-002785,2026-02-06 03:36:16,USR-012,ACC-001200,$132.68,10.20.0.122,DEV-KPM-012A,ACC-363626,"Tokyo, Japan"
TXN-002160,2026-02-06 05:02:23,USR-134,ACC-013400,$30.63,192.168.1.141,DEV-TBC-134A,ACC-564637,"New York, USA"
TXN-002155,2026-02-06 06:18:51,USR-134,ACC-013400,$54.50,192.168.1.191,DEV-TBC-134A,ACC-564637,"New York, USA"
TXN-002802,2026-02-06 07:11:13,USR-087,ACC-008700,$247.24,10.10.0.90,DEV-KTA-087A,ACC-192337,"Berlin, Germany"
TXN-001937,2026-02-06 08:09:06,USR-008,ACC-000800,$126.21,172.16.0.50,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-001690,2026-02-06 08:35:10,USR-032,ACC-003200,$117.72,10.10.0.47,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-002409,2026-02-06 10:26:17,USR-016,ACC-001600,$382.53,192.168.3.167,DEV-VHB-016A,ACC-694916,"Paris, France"
TXN-001065,2026-02-06 11:13:59,USR-070,ACC-007000,$137.75,10.20.0.78,DEV-TRQ-070A,ACC-614663,"Tokyo, Japan"
TXN-001235,2026-02-06 11:53:15,USR-116,ACC-011600,$315.44,10.0.0.1,DEV-QYH-116A,ACC-823811,"London, UK"
TXN-001686,2026-02-06 12:43:41,USR-032,ACC-003200,$228.19,10.10.0.146,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-001894,2026-02-06 13:07:02,USR-002,ACC-000200,$30.15,192.168.1.17,DEV-FNA-002A,ACC-308496,"New York, USA"
TXN-002803,2026-02-06 15:34:24,USR-087,ACC-008700,$197.75,10.10.0.137,DEV-KTA-087A,ACC-192337,"Berlin, Germany"
TXN-002015,2026-02-06 19:07:35,USR-097,ACC-009700,$295.07,192.168.3.85,DEV-WLN-097A,ACC-579123,"Paris, France"
TXN-002869,2026-02-07 00:11:14,USR-107,ACC-010700,$292.69,192.168.2.90,DEV-JQQ-107A,ACC-810687,"Sydney, Australia"
TXN-002723,2026-02-07 00:37:52,USR-029,ACC-002900,$263.70,10.20.0.192,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-002812,2026-02-07 01:06:13,USR-037,ACC-003700,$156.12,192.168.1.55,DEV-FGC-037A,ACC-687080,"New York, USA"
TXN-002725,2026-02-07 01:36:33,USR-029,ACC-002900,$182.39,10.20.0.87,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-002162,2026-02-07 03:00:53,USR-148,ACC-014800,$168.76,172.16.0.216,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-001608,2026-02-07 03:21:07,USR-052,ACC-005200,$285.37,172.20.0.156,DEV-SNV-052A,ACC-674485,"Singapore, SG"
TXN-002306,2026-02-07 08:42:35,USR-085,ACC-008500,$237.26,10.10.0.155,DEV-TEN-085A,ACC-563711,"Berlin, Germany"
TXN-001731,2026-02-07 08:57:26,USR-081,ACC-008100,$150.59,192.168.2.160,DEV-UQR-081A,ACC-307428,"Sydney, Australia"
TXN-001839,2026-02-07 08:59:54,USR-003,ACC-000300,$81.23,172.20.0.41,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-002816,2026-02-07 09:07:27,USR-037,ACC-003700,$178.26,192.168.1.55,DEV-FGC-037A,ACC-687080,"New York, USA"
TXN-001215,2026-02-07 09:18:33,USR-074,ACC-007400,$144.58,192.168.2.72,DEV-JHS-074A,ACC-232731,"Sydney, Australia"
TXN-002400,2026-02-07 10:12:37,USR-013,ACC-001300,$129.81,10.0.0.14,DEV-NGQ-013A,ACC-216970,"London, UK"
TXN-001270,2026-02-07 10:16:42,USR-128,ACC-012800,$143.44,172.16.0.114,DEV-POI-128A,ACC-228168,"Toronto, Canada"
TXN-002592,2026-02-07 10:57:45,USR-035,ACC-003500,$314.96,172.16.0.52,DEV-GTO-035A,ACC-548462,"Toronto, Canada"
TXN-002112,2026-02-07 12:18:43,USR-095,ACC-009500,$156.26,192.168.2.146,DEV-GJW-095A,ACC-530728,"Sydney, Australia"
TXN-001538,2026-02-07 12:29:25,USR-124,ACC-012400,$49.48,172.20.0.247,DEV-CPB-124A,ACC-388375,"Singapore, SG"
TXN-001854,2026-02-07 13:21:37,USR-067,ACC-006700,$210.43,172.20.0.214,DEV-VPI-067A,ACC-357420,"Singapore, SG"
TXN-002827,2026-02-07 13:59:38,USR-104,ACC-010400,$309.17,192.168.3.201,DEV-HZR-104A,ACC-579027,"Paris, France"
TXN-001870,2026-02-07 14:46:39,USR-106,ACC-010600,$22.34,10.10.0.5,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-001455,2026-02-07 14:57:11,USR-126,ACC-012600,$150.91,192.168.2.41,DEV-XKV-126A,ACC-518098,"Sydney, Australia"
TXN-002327,2026-02-07 15:26:40,USR-136,ACC-013600,$129.51,192.168.1.220,DEV-ZBF-136A,ACC-321494,"New York, USA"
TXN-002810,2026-02-07 15:40:18,USR-037,ACC-003700,$145.95,192.168.1.117,DEV-FGC-037A,ACC-687080,"New York, USA"
TXN-001066,2026-02-07 15:46:50,USR-070,ACC-007000,$203.12,10.20.0.193,DEV-TRQ-070A,ACC-614663,"Tokyo, Japan"
TXN-001670,2026-02-07 16:11:05,USR-051,ACC-005100,$127.15,192.168.1.154,DEV-XDD-051A,ACC-587213,"New York, USA"
TXN-001926,2026-02-07 16:23:34,USR-094,ACC-009400,$106.25,172.20.0.3,DEV-LMI-094A,ACC-899929,"Singapore, SG"
TXN-002718,2026-02-07 17:05:11,USR-029,ACC-002900,$286.69,10.20.0.223,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-002763,2026-02-07 17:22:52,USR-146,ACC-014600,$161.05,192.168.1.219,DEV-VQI-146A,ACC-598733,"New York, USA"
TXN-002300,2026-02-07 19:34:51,USR-026,ACC-002600,$211.23,10.20.0.195,DEV-SUR-026A,ACC-610311,"Tokyo, Japan"
TXN-002124,2026-02-07 20:24:21,USR-095,ACC-009500,$380.58,192.168.2.100,DEV-GJW-095A,ACC-530728,"Sydney, Australia"
TXN-001305,2026-02-07 22:06:25,USR-122,ACC-012200,$226.99,10.0.0.36,DEV-UNC-122A,ACC-628313,"London, UK"
TXN-002570,2026-02-07 22:36:21,USR-084,ACC-008400,$89.53,192.168.3.110,DEV-AFR-084A,ACC-703139,"Paris, France"
TXN-002498,2026-02-07 23:40:45,USR-101,ACC-010100,$272.24,10.10.0.176,DEV-BUH-101A,ACC-493049,"Berlin, Germany"
TXN-002661,2026-02-08 01:28:20,USR-068,ACC-006800,$301.84,192.168.2.229,DEV-ORI-068A,ACC-618317,"Sydney, Australia"
TXN-001346,2026-02-08 01:36:47,USR-031,ACC-003100,$174.37,192.168.2.223,DEV-DJB-031A,ACC-356150,"Sydney, Australia"
TXN-002248,2026-02-08 02:26:54,USR-089,ACC-008900,$94.89,172.20.0.35,DEV-TFO-089A,ACC-402020,"Singapore, SG"
TXN-002516,2026-02-08 07:45:43,USR-022,ACC-002200,$156.88,192.168.1.55,DEV-ZCK-022A,ACC-455784,"New York, USA"
TXN-001027,2026-02-08 08:05:46,USR-059,ACC-005900,$54.21,192.168.1.29,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-001895,2026-02-08 10:12:05,USR-002,ACC-000200,$12.32,192.168.1.163,DEV-FNA-002A,ACC-308496,"New York, USA"
TXN-002417,2026-02-08 10:14:52,USR-140,ACC-014000,$410.32,10.20.0.180,DEV-GPN-140A,ACC-514991,"Tokyo, Japan"
TXN-001281,2026-02-08 10:22:05,USR-121,ACC-012100,$204.12,192.168.3.74,DEV-GIE-121A,ACC-154944,"Paris, France"
TXN-001200,2026-02-08 10:45:06,USR-077,ACC-007700,$114.96,172.16.0.112,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-001836,2026-02-08 11:34:58,USR-003,ACC-000300,$231.86,172.20.0.34,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-001717,2026-02-08 12:14:27,USR-093,ACC-009300,$111.23,10.20.0.221,DEV-UGA-093A,ACC-861319,"Tokyo, Japan"
TXN-002809,2026-02-08 15:08:58,USR-037,ACC-003700,$178.01,192.168.1.190,DEV-FGC-037A,ACC-687080,"New York, USA"
TXN-002290,2026-02-08 15:33:36,USR-036,ACC-003600,$106.84,172.16.0.243,DEV-VPD-036A,ACC-233636,"Toronto, Canada"
TXN-001166,2026-02-08 16:42:59,USR-082,ACC-008200,$124.94,10.10.0.2,DEV-BEH-082A,ACC-885339,"Berlin, Germany"
TXN-001453,2026-02-08 17:51:08,USR-069,ACC-006900,$151.82,10.10.0.146,DEV-WSH-069A,ACC-110644,"Berlin, Germany"
TXN-001727,2026-02-08 18:53:34,USR-081,ACC-008100,$189.04,192.168.2.16,DEV-UQR-081A,ACC-307428,"Sydney, Australia"
TXN-001476,2026-02-08 19:57:29,USR-056,ACC-005600,$135.16,192.168.1.173,DEV-TJA-056A,ACC-468845,"New York, USA"
TXN-002405,2026-02-08 20:34:51,USR-016,ACC-001600,$203.05,192.168.3.153,DEV-VHB-016A,ACC-694916,"Paris, France"
TXN-001669,2026-02-08 22:54:15,USR-051,ACC-005100,$164.54,192.168.1.100,DEV-XDD-051A,ACC-587213,"New York, USA"
TXN-002441,2026-02-09 00:48:52,USR-065,ACC-006500,$144.66,192.168.1.134,DEV-LJN-065A,ACC-457806,"New York, USA"
TXN-002134,2026-02-09 02:00:59,USR-076,ACC-007600,$86.36,192.168.1.148,DEV-WCB-076A,ACC-615633,"New York, USA"
TXN-002579,2026-02-09 02:46:48,USR-042,ACC-004200,$236.66,192.168.3.78,DEV-CZE-042A,ACC-378361,"Paris, France"
TXN-001558,2026-02-09 03:43:30,USR-105,ACC-010500,$48.13,172.20.0.106,DEV-JJH-105A,ACC-833247,"Singapore, SG"
TXN-002285,2026-02-09 03:47:53,USR-036,ACC-003600,$69.44,172.16.0.18,DEV-VPD-036A,ACC-233636,"Toronto, Canada"
TXN-002674,2026-02-09 04:01:30,USR-055,ACC-005500,$82.17,10.0.0.29,DEV-IMB-055A,ACC-540552,"London, UK"
TXN-002346,2026-02-09 04:20:49,USR-021,ACC-002100,$44.77,172.20.0.178,DEV-MKC-021A,ACC-790993,"Singapore, SG"
TXN-002700,2026-02-09 05:50:40,USR-118,ACC-011800,$47.45,172.20.0.211,DEV-FQZ-118A,ACC-153035,"Singapore, SG"
TXN-002496,2026-02-09 06:25:29,USR-063,ACC-006300,$325.76,10.0.0.3,DEV-EIP-063A,ACC-427110,"London, UK"
TXN-001344,2026-02-09 06:53:25,USR-031,ACC-003100,$257.54,192.168.2.18,DEV-DJB-031A,ACC-356150,"Sydney, Australia"
TXN-001949,2026-02-09 09:07:47,USR-008,ACC-000800,$90.34,172.16.0.50,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-001457,2026-02-09 10:42:49,USR-126,ACC-012600,$155.76,192.168.2.97,DEV-XKV-126A,ACC-518098,"Sydney, Australia"
TXN-002061,2026-02-09 10:56:56,USR-112,ACC-011200,$142.70,10.0.0.149,DEV-RRP-112A,ACC-769567,"London, UK"
TXN-001633,2026-02-09 11:13:32,USR-048,ACC-004800,$20.72,192.168.3.92,DEV-YGI-048A,ACC-308802,"Paris, France"
TXN-001963,2026-02-09 12:46:22,USR-040,ACC-004000,$217.12,192.168.1.195,DEV-FVL-040A,ACC-420015,"New York, USA"
TXN-001723,2026-02-09 13:04:19,USR-093,ACC-009300,$147.94,10.20.0.153,DEV-UGA-093A,ACC-861319,"Tokyo, Japan"
TXN-001528,2026-02-09 14:48:53,USR-144,ACC-014400,$91.01,192.168.3.61,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-001434,2026-02-09 16:43:54,USR-145,ACC-014500,$99.21,172.20.0.242,DEV-BVB-145A,ACC-194682,"Singapore, SG"
TXN-002074,2026-02-09 17:21:33,USR-041,ACC-004100,$102.68,192.168.2.98,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-002333,2026-02-09 18:14:58,USR-136,ACC-013600,$110.87,192.168.1.78,DEV-ZBF-136A,ACC-321494,"New York, USA"
TXN-001023,2026-02-09 18:47:23,USR-059,ACC-005900,$61.62,192.168.1.61,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-002058,2026-02-09 19:47:37,USR-112,ACC-011200,$150.68,10.0.0.46,DEV-RRP-112A,ACC-769567,"London, UK"
TXN-001427,2026-02-09 21:00:39,USR-080,ACC-008000,$107.30,10.20.0.183,DEV-PHG-080A,ACC-841296,"Tokyo, Japan"
TXN-001620,2026-02-09 21:14:42,USR-109,ACC-010900,$161.20,10.10.0.214,DEV-KFU-109A,ACC-483629,"Berlin, Germany"
TXN-002685,2026-02-09 21:20:19,USR-055,ACC-005500,$162.59,10.0.0.239,DEV-IMB-055A,ACC-540552,"London, UK"
TXN-001296,2026-02-09 21:43:32,USR-038,ACC-003800,$369.18,172.16.0.243,DEV-GEU-038A,ACC-285652,"Toronto, Canada"
TXN-001136,2026-02-09 22:20:54,USR-009,ACC-000900,$260.29,192.168.2.214,DEV-UKB-009A,ACC-694731,"Sydney, Australia"
TXN-001525,2026-02-09 23:39:48,USR-144,ACC-014400,$94.62,192.168.3.134,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-002769,2026-02-10 02:51:32,USR-088,ACC-008800,$267.30,10.20.0.187,DEV-VAW-088A,ACC-584417,"Tokyo, Japan"
TXN-002078,2026-02-10 03:11:49,USR-041,ACC-004100,$133.59,192.168.2.165,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-002761,2026-02-10 04:09:26,USR-146,ACC-014600,$199.78,192.168.1.39,DEV-VQI-146A,ACC-598733,"New York, USA"
TXN-002561,2026-02-10 04:31:22,USR-084,ACC-008400,$214.24,192.168.3.49,DEV-AFR-084A,ACC-703139,"Paris, France"
TXN-001368,2026-02-10 06:58:01,USR-014,ACC-001400,$194.36,10.10.0.49,DEV-TNC-014A,ACC-755674,"Berlin, Germany"
TXN-002206,2026-02-10 07:03:13,USR-090,ACC-009000,$241.70,192.168.2.254,DEV-IAK-090A,ACC-335615,"Sydney, Australia"
TXN-001254,2026-02-10 07:23:37,USR-135,ACC-013500,$97.74,10.10.0.71,DEV-NIC-135A,ACC-811163,"Berlin, Germany"
TXN-002601,2026-02-10 08:06:03,USR-099,ACC-009900,$387.40,10.20.0.43,DEV-QXM-099A,ACC-667296,"Tokyo, Japan"
TXN-001401,2026-02-10 08:51:36,USR-054,ACC-005400,$121.77,10.10.0.122,DEV-IXC-054A,ACC-258157,"Berlin, Germany"
TXN-001491,2026-02-10 09:53:43,USR-056,ACC-005600,$354.72,192.168.1.111,DEV-TJA-056A,ACC-468845,"New York, USA"
TXN-001856,2026-02-10 10:11:06,USR-067,ACC-006700,$174.75,172.20.0.195,DEV-VPI-067A,ACC-357420,"Singapore, SG"
TXN-001918,2026-02-10 10:18:59,USR-017,ACC-001700,$455.13,10.0.0.82,DEV-NDR-017A,ACC-676510,"London, UK"
TXN-001395,2026-02-10 10:31:25,USR-054,ACC-005400,$92.88,10.10.0.26,DEV-IXC-054A,ACC-258157,"Berlin, Germany"
TXN-002794,2026-02-10 12:55:52,USR-087,ACC-008700,$193.21,10.10.0.225,DEV-KTA-087A,ACC-192337,"Berlin, Germany"
TXN-002153,2026-02-10 13:12:57,USR-120,ACC-012000,$44.29,192.168.1.7,DEV-ZZO-120A,ACC-282973,"New York, USA"
TXN-001456,2026-02-10 14:39:42,USR-126,ACC-012600,$65.56,192.168.2.68,DEV-XKV-126A,ACC-518098,"Sydney, Australia"
TXN-002056,2026-02-10 19:09:21,USR-112,ACC-011200,$127.56,10.0.0.226,DEV-RRP-112A,ACC-769567,"London, UK"
TXN-002261,2026-02-10 21:28:24,USR-089,ACC-008900,$244.07,172.20.0.163,DEV-TFO-089A,ACC-402020,"Singapore, SG"
TXN-001685,2026-02-10 23:54:15,USR-032,ACC-003200,$174.04,10.10.0.25,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-001314,2026-02-11 02:33:04,USR-028,ACC-002800,$34.22,172.16.0.126,DEV-BWK-028A,ACC-697347,"Toronto, Canada"
TXN-001349,2026-02-11 04:16:18,USR-031,ACC-003100,$206.84,192.168.2.5,DEV-DJB-031A,ACC-356150,"Sydney, Australia"
TXN-001674,2026-02-11 06:10:20,USR-032,ACC-003200,$154.95,10.10.0.119,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-001725,2026-02-11 06:12:19,USR-081,ACC-008100,$309.15,192.168.2.157,DEV-UQR-081A,ACC-307428,"Sydney, Australia"
TXN-001386,2026-02-11 06:29:35,USR-018,ACC-001800,$311.42,192.168.2.121,DEV-TRS-018A,ACC-518373,"Sydney, Australia"
TXN-001472,2026-02-11 09:28:38,USR-126,ACC-012600,$208.06,192.168.2.69,DEV-XKV-126A,ACC-518098,"Sydney, Australia"
TXN-001192,2026-02-11 09:48:45,USR-027,ACC-002700,$123.73,192.168.1.230,DEV-BPN-027A,ACC-656926,"New York, USA"
TXN-001032,2026-02-11 14:34:47,USR-059,ACC-005900,$21.49,192.168.1.228,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-001995,2026-02-11 15:11:36,USR-064,ACC-006400,$32.77,192.168.2.50,DEV-RQC-064A,ACC-416232,"Sydney, Australia"
TXN-002070,2026-02-11 18:56:23,USR-041,ACC-004100,$108.14,192.168.2.150,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-002363,2026-02-11 21:06:30,USR-096,ACC-009600,$153.27,10.20.0.152,DEV-RVZ-096A,ACC-619389,"Tokyo, Japan"
TXN-001791,2026-02-11 21:10:16,USR-132,ACC-013200,$110.94,192.168.1.108,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-001805,2026-02-11 22:46:56,USR-071,ACC-007100,$339.85,10.20.0.73,DEV-HPM-071A,ACC-656711,"Tokyo, Japan"
TXN-002489,2026-02-11 23:04:24,USR-046,ACC-004600,$294.28,172.16.0.226,DEV-HOA-046A,ACC-400850,"Toronto, Canada"
TXN-002736,2026-02-12 01:11:07,USR-023,ACC-002300,$50.54,172.20.0.244,DEV-EMW-023A,ACC-179046,"Singapore, SG"
TXN-001502,2026-02-12 02:58:34,USR-057,ACC-005700,$109.38,10.20.0.119,DEV-TUX-057A,ACC-611945,"Tokyo, Japan"
TXN-002172,2026-02-12 04:23:08,USR-148,ACC-014800,$142.52,172.16.0.184,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-001954,2026-02-12 04:51:52,USR-007,ACC-000700,$152.30,192.168.3.71,DEV-RSR-007A,ACC-174870,"Paris, France"
TXN-001172,2026-02-12 04:52:50,USR-082,ACC-008200,$236.50,10.10.0.62,DEV-BEH-082A,ACC-885339,"Berlin, Germany"
TXN-001376,2026-02-12 04:57:37,USR-061,ACC-006100,$108.96,192.168.3.88,DEV-BYB-061A,ACC-132537,"Paris, France"
TXN-002568,2026-02-12 09:16:17,USR-084,ACC-008400,$145.13,192.168.3.163,DEV-AFR-084A,ACC-703139,"Paris, France"
TXN-002615,2026-02-12 09:30:33,USR-099,ACC-009900,$204.06,10.20.0.219,DEV-QXM-099A,ACC-667296,"Tokyo, Japan"
TXN-001830,2026-02-12 12:15:51,USR-125,ACC-012500,$263.67,10.20.0.144,DEV-NLP-125A,ACC-203996,"Tokyo, Japan"
TXN-001030,2026-02-12 12:37:10,USR-059,ACC-005900,$68.76,192.168.1.252,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-002470,2026-02-12 12:46:38,USR-005,ACC-000500,$53.58,10.20.0.79,DEV-HQX-005A,ACC-479201,"Tokyo, Japan"
TXN-002041,2026-02-12 13:49:41,USR-102,ACC-010200,$106.30,172.16.0.160,DEV-CWQ-102A,ACC-352528,"Toronto, Canada"
TXN-001677,2026-02-12 14:38:54,USR-032,ACC-003200,$221.01,10.10.0.135,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-002724,2026-02-12 15:02:51,USR-029,ACC-002900,$252.68,10.20.0.77,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-001796,2026-02-12 15:50:37,USR-132,ACC-013200,$80.17,192.168.1.38,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-002506,2026-02-12 16:35:19,USR-101,ACC-010100,$333.26,10.10.0.11,DEV-BUH-101A,ACC-493049,"Berlin, Germany"
TXN-001728,2026-02-12 17:02:55,USR-081,ACC-008100,$117.84,192.168.2.148,DEV-UQR-081A,ACC-307428,"Sydney, Australia"
TXN-001397,2026-02-12 18:17:00,USR-054,ACC-005400,$56.57,10.10.0.50,DEV-IXC-054A,ACC-258157,"Berlin, Germany"
TXN-002527,2026-02-12 18:53:03,USR-137,ACC-013700,$22.54,10.0.0.40,DEV-TEJ-137A,ACC-837852,"London, UK"
TXN-001223,2026-02-12 23:36:11,USR-073,ACC-007300,$64.29,172.16.0.208,DEV-THP-073A,ACC-897135,"Toronto, Canada"
TXN-001258,2026-02-13 01:25:38,USR-135,ACC-013500,$97.55,10.10.0.137,DEV-NIC-135A,ACC-811163,"Berlin, Germany"
TXN-002170,2026-02-13 02:20:46,USR-148,ACC-014800,$80.37,172.16.0.179,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-001966,2026-02-13 02:36:21,USR-040,ACC-004000,$244.43,192.168.1.2,DEV-FVL-040A,ACC-420015,"New York, USA"
TXN-002593,2026-02-13 05:16:45,USR-035,ACC-003500,$250.95,172.16.0.12,DEV-GTO-035A,ACC-548462,"Toronto, Canada"
